"date","BUD","RI.PA","HEINY"
"2015-12-28",110.561783,96.829384,40.056931
"2015-12-29",111.923584,98.877686,40.612633
"2015-12-30",110.816566,98.738037,40.242165
"2015-12-31",109.823769,98.738037,39.593838
"2016-01-01",109.823769,98.738037,39.593838
"2016-01-02",109.823769,98.738037,39.593838
"2016-01-03",109.823769,98.738037,39.593838
"2016-01-04",107.600929,94.967278,39.075184
"2016-01-05",107.671211,94.967278,39.167805
"2016-01-06",105.632889,94.501747,38.760284
"2016-01-07",104.965157,93.086563,38.176804
"2016-01-08",102.909256,92.32309,37.787811
"2016-01-09",102.909256,92.32309,37.787811
"2016-01-10",102.909256,92.32309,37.787811
"2016-01-11",104.701584,92.369637,38.241638
"2016-01-12",104.552216,93.244835,38.936256
"2016-01-13",102.039459,93.617256,38.167542
"2016-01-14",102.909256,91.838943,38.111969
"2016-01-15",102.276688,90.395813,37.648884
"2016-01-16",102.276688,90.395813,37.648884
"2016-01-17",102.276688,90.395813,37.648884
"2016-01-18",102.276688,89.855797,37.648884
"2016-01-19",104.411644,91.922737,38.139755
"2016-01-20",101.863739,90.265465,37.787811
"2016-01-21",102.566605,93.337936,38.186054
"2016-01-22",106.300613,96.084534,38.565796
"2016-01-23",106.300613,96.084534,38.565796
"2016-01-24",106.300613,96.084534,38.565796
"2016-01-25",106.564201,95.619011,38.751022
"2016-01-26",107.732719,96.643173,38.89922
"2016-01-27",107.100143,96.829384,39.010353
"2016-01-28",107.451569,96.50351,39.491962
"2016-01-29",110.561783,100.507027,40.168072
"2016-01-30",110.561783,100.507027,40.168072
"2016-01-31",110.561783,100.507027,40.168072
"2016-02-01",111.326149,101.205315,40.742298
"2016-02-02",109.81498,99.669098,39.964317
"2016-02-03",109.788628,98.644928,41.464706
"2016-02-04",107.513084,96.736267,40.056931
"2016-02-05",103.93721,94.129326,38.769554
"2016-02-06",103.93721,94.129326,38.769554
"2016-02-07",103.93721,94.129326,38.769554
"2016-02-08",101.204803,93.384506,38.852909
"2016-02-09",102.013107,91.485146,39.538273
"2016-02-10",102.171249,92.714127,37.695194
"2016-02-11",100.703995,86.485397,37.713711
"2016-02-12",101.406883,86.876427,37.306198
"2016-02-13",101.406883,86.876427,37.306198
"2016-02-14",101.406883,86.876427,37.306198
"2016-02-15",101.406883,88.906128,37.306198
"2016-02-16",102.513885,87.500244,38.000824
"2016-02-17",103.190407,90.125816,38.389816
"2016-02-18",102.223953,89.948898,37.973049
"2016-02-19",102.267891,90.125816,38.065659
"2016-02-20",102.267891,90.125816,38.065659
"2016-02-21",102.267891,90.125816,38.065659
"2016-02-22",102.909256,91.736526,38.176804
"2016-02-23",102.144897,92.071701,37.898945
"2016-02-24",101.626511,90.37719,37.787811
"2016-02-25",99.658478,91.503761,38.121231
"2016-02-26",98.639313,91.559624,37.528477
"2016-02-27",98.639313,91.559624,37.528477
"2016-02-28",98.639313,91.559624,37.528477
"2016-02-29",97.962799,91.345482,37.093178
"2016-03-01",100.23835,93.477592,38.676933
"2016-03-02",99.816628,91.475838,38.065659
"2016-03-03",100.563423,91.066162,38.297203
"2016-03-04",102.144897,92.416206,38.58432
"2016-03-05",102.144897,92.416206,38.58432
"2016-03-06",102.144897,92.416206,38.58432
"2016-03-07",101.78466,91.997208,38.751022
"2016-03-08",101.046661,91.838943,38.769554
"2016-03-09",101.802254,93.105171,39.501225
"2016-03-10",102.61055,92.295158,39.788342
"2016-03-11",103.453987,94.175888,40.557064
"2016-03-12",103.453987,94.175888,40.557064
"2016-03-13",103.453987,94.175888,40.557064
"2016-03-14",102.944397,95.386238,39.788342
"2016-03-15",102.364548,95.665573,40.075451
"2016-03-16",102.997116,95.106934,40.306995
"2016-03-17",104.02507,94.734512,40.306995
"2016-03-18",106.792633,95.013832,41.112762
"2016-03-19",106.792633,95.013832,41.112762
"2016-03-20",106.792633,95.013832,41.112762
"2016-03-21",106.098541,94.687958,40.871964
"2016-03-22",107.354935,94.548309,40.455181
"2016-03-23",107.328583,96.829384,41.149815
"2016-03-24",106.818985,93.086563,40.890484
"2016-03-25",106.818985,93.086563,40.890484
"2016-03-26",106.818985,93.086563,40.890484
"2016-03-27",106.818985,93.086563,40.890484
"2016-03-28",107.091354,93.086563,40.955318
"2016-03-29",109.27903,92.499985,41.742558
"2016-03-30",110.473915,93.337936,42.279747
"2016-03-31",109.525047,91.243088,41.94632
"2016-04-01",110.394852,89.46476,41.631428
"2016-04-02",110.394852,89.46476,41.631428
"2016-04-03",110.394852,89.46476,41.631428
"2016-04-04",110.807793,90.768227,41.770348
"2016-04-05",108.962746,90.312012,41.501759
"2016-04-06",108.409233,90.256165,41.816662
"2016-04-07",106.318184,89.762703,41.455448
"2016-04-08",106.854134,90.256165,41.538807
"2016-04-09",106.854134,90.256165,41.538807
"2016-04-10",106.854134,90.256165,41.538807
"2016-04-11",105.905251,89.967529,41.381355
"2016-04-12",106.423615,90.609947,41.529545
"2016-04-13",107.37249,92.202065,41.853699
"2016-04-14",110.456352,92.918961,42.001896
"2016-04-15",110.939575,93.151733,42.464973
"2016-04-16",110.939575,93.151733,42.464973
"2016-04-17",110.939575,93.151733,42.464973
"2016-04-18",112.389244,93.570694,42.779869
"2016-04-19",115.77182,95.246597,43.678257
"2016-04-20",115.227081,96.550064,43.363361
"2016-04-21",112.951538,91.848251,43.234482
"2016-04-22",112.696762,89.846497,42.926342
"2016-04-23",112.696762,89.846497,42.926342
"2016-04-24",112.696762,89.846497,42.926342
"2016-04-25",113.37326,89.976837,43.200596
"2016-04-26",112.907616,89.24131,43.106022
"2016-04-27",112.802193,89.343727,43.758572
"2016-04-28",111.971123,88.775787,43.824776
"2016-04-29",111.094383,87.779556,44.259811
"2016-04-30",111.094383,87.779556,44.259811
"2016-05-01",111.094383,87.779556,44.259811
"2016-05-02",112.57946,88.794395,44.742126
"2016-05-03",111.801132,87.286102,44.571896
"2016-05-04",110.083466,87.034714,43.957176
"2016-05-05",112.015846,87.956459,44.108494
"2016-05-06",111.836914,88.738541,44.307095
"2016-05-07",111.836914,88.738541,44.307095
"2016-05-08",111.836914,88.738541,44.307095
"2016-05-09",113.849823,89.93959,44.647552
"2016-05-10",114.601318,90.135132,44.723213
"2016-05-11",113.474075,89.073723,44.534069
"2016-05-12",113.169914,88.71991,44.562435
"2016-05-13",111.729561,89.278549,43.645088
"2016-05-14",111.729561,89.278549,43.645088
"2016-05-15",111.729561,89.278549,43.645088
"2016-05-16",112.266327,89.595116,44.26926
"2016-05-17",110.289215,88.403358,43.692375
"2016-05-18",109.376709,88.077484,43.408653
"2016-05-19",109.45723,87.379204,42.831768
"2016-05-20",109.135155,88.282326,43.42757
"2016-05-21",109.135155,88.282326,43.42757
"2016-05-22",109.135155,88.282326,43.42757
"2016-05-23",108.714684,87.98439,43.124935
"2016-05-24",111.693779,89.799934,44.004463
"2016-05-25",112.785217,90.656517,43.976093
"2016-05-26",113.76931,91.829628,44.486778
"2016-05-27",112.98204,91.466515,43.976093
"2016-05-28",112.98204,91.466515,43.976093
"2016-05-29",112.98204,91.466515,43.976093
"2016-05-30",112.98204,92.351028,43.976093
"2016-05-31",112.919418,91.159271,43.786945
"2016-06-01",115.433319,91.075478,44.259811
"2016-06-02",114.744446,91.056862,44.146317
"2016-06-03",114.520782,91.25238,45.006927
"2016-06-04",114.520782,91.25238,45.006927
"2016-06-05",114.520782,91.25238,45.006927
"2016-06-06",116.462135,91.717911,45.158241
"2016-06-07",116.6679,91.606186,44.98801
"2016-06-08",117.795113,90.945137,44.959641
"2016-06-09",116.22953,90.107185,44.411121
"2016-06-10",112.266327,88.356812,42.897968
"2016-06-11",112.266327,88.356812,42.897968
"2016-06-12",112.266327,88.356812,42.897968
"2016-06-13",110.879677,86.960228,42.150848
"2016-06-14",109.394608,85.694008,41.61179
"2016-06-15",111.174904,86.224709,41.8293
"2016-06-16",112.311073,86.131592,41.8955
"2016-06-17",111.139114,85.265717,42.037357
"2016-06-18",111.139114,85.265717,42.037357
"2016-06-19",111.139114,85.265717,42.037357
"2016-06-20",113.125183,88.040245,43.039825
"2016-06-21",115.012825,88.999229,43.219513
"2016-06-22",114.914436,89.017853,43.38974
"2016-06-23",115.925369,89.976837,43.711285
"2016-06-24",109.564575,88.608185,41.536125
"2016-06-25",109.564575,88.608185,41.536125
"2016-06-26",109.564575,88.608185,41.536125
"2016-06-27",108.61628,87.909904,41.384808
"2016-06-28",110.369743,88.561653,41.990074
"2016-06-29",112.991005,91.419975,42.831768
"2016-06-30",117.804062,93.198273,43.805855
"2016-07-01",117.553566,94.036232,44.17469
"2016-07-02",117.553566,94.036232,44.17469
"2016-07-03",117.553566,94.036232,44.17469
"2016-07-04",117.553566,93.105171,44.17469
"2016-07-05",115.021797,92.807236,43.635635
"2016-07-06",114.574471,91.877098,43.143856
"2016-07-07",113.787201,92.797836,42.983082
"2016-07-08",114.288185,93.17366,43.276253
"2016-07-09",114.288185,93.17366,43.276253
"2016-07-10",114.288185,93.17366,43.276253
"2016-07-11",114.001915,93.699799,43.635635
"2016-07-12",114.520782,93.417938,43.465397
"2016-07-13",114.261353,93.455521,43.541061
"2016-07-14",113.04467,93.568253,43.654545
"2016-07-15",112.212662,93.774963,43.42757
"2016-07-16",112.212662,93.774963,43.42757
"2016-07-17",112.212662,93.774963,43.42757
"2016-07-18",112.659981,93.483704,43.285713
"2016-07-19",111.461174,93.023338,43.011452
"2016-07-20",112.919418,94.28231,43.077656
"2016-07-21",111.380661,94.329292,43.049282
"2016-07-22",112.829964,95.127899,43.645088
"2016-07-23",112.829964,95.127899,43.645088
"2016-07-24",112.829964,95.127899,43.645088
"2016-07-25",112.686813,95.22184,43.550518
"2016-07-26",113.259377,96.161377,43.824776
"2016-07-27",109.090431,94.939987,43.654545
"2016-07-28",112.651031,95.738586,44.184147
"2016-07-29",115.800102,96.020447,44.552979
"2016-07-30",115.800102,96.020447,44.552979
"2016-07-31",115.800102,96.020447,44.552979
"2016-08-01",112.033745,95.597664,42.775024
"2016-08-02",111.496956,94.799049,42.803387
"2016-08-03",110.620239,94.329292,42.491306
"2016-08-04",110.870728,95.40976,42.481842
"2016-08-05",110.799156,96.819054,42.689911
"2016-08-06",110.799156,96.819054,42.689911
"2016-08-07",110.799156,96.819054,42.689911
"2016-08-08",109.976112,95.973465,42.311615
"2016-08-09",110.137138,97.429749,42.330532
"2016-08-10",110.620239,97.429749,42.864143
"2016-08-11",111.470139,99.684639,42.787991
"2016-08-12",112.89257,99.684639,42.654728
"2016-08-13",112.89257,99.684639,42.654728
"2016-08-14",112.89257,99.684639,42.654728
"2016-08-15",112.409485,99.825554,43.04501
"2016-08-16",112.722603,99.402763,42.826065
"2016-08-17",113.205704,98.604156,43.102112
"2016-08-18",113.447235,98.134399,42.626167
"2016-08-19",113.062553,98.97998,42.654728
"2016-08-20",113.062553,98.97998,42.654728
"2016-08-21",113.062553,98.97998,42.654728
"2016-08-22",112.230553,98.604156,42.816551
"2016-08-23",113.125183,98.134399,42.645203
"2016-08-24",112.6063,96.631142,42.112141
"2016-08-25",112.543686,96.58416,42.254925
"2016-08-26",112.489998,96.725098,42.035984
"2016-08-27",112.489998,96.725098,42.035984
"2016-08-28",112.489998,96.725098,42.035984
"2016-08-29",113.026772,96.58416,42.378674
"2016-08-30",112.158989,97.241844,42.873661
"2016-08-31",110.960182,96.678123,42.473858
"2016-09-01",111.657997,98.933014,42.245403
"2016-09-02",113.402519,100.483238,43.130676
"2016-09-03",113.402519,100.483238,43.130676
"2016-09-04",113.402519,100.483238,43.130676
"2016-09-05",113.402519,100.38929,43.130676
"2016-09-06",114.458168,100.436264,43.187786
"2016-09-07",113.948235,100.671143,43.092602
"2016-09-08",113.223579,99.308815,43.083073
"2016-09-09",110.244499,97.805557,41.75042
"2016-09-10",110.244499,97.805557,41.75042
"2016-09-11",110.244499,97.805557,41.75042
"2016-09-12",111.649055,97.711609,42.312038
"2016-09-13",109.636147,96.631142,41.826561
"2016-09-14",109.841919,95.926491,41.769455
"2016-09-15",111.434341,96.91301,41.798016
"2016-09-16",111.01387,96.020447,41.150719
"2016-09-17",111.01387,96.020447,41.150719
"2016-09-18",111.01387,96.020447,41.150719
"2016-09-19",112.096375,97.382767,41.312546
"2016-09-20",112.615257,97.899521,41.579075
"2016-09-21",113.885612,98.369278,41.769455
"2016-09-22",116.354774,99.919525,42.454819
"2016-09-23",116.444229,99.919525,42.273968
"2016-09-24",116.444229,99.919525,42.273968
"2016-09-25",116.444229,99.919525,42.273968
"2016-09-26",118.269264,99.402763,41.588593
"2016-09-27",117.982994,99.261848,42.064545
"2016-09-28",119.378601,98.97998,42.331074
"2016-09-29",117.338867,98.745087,41.150719
"2016-09-30",117.562523,98.97998,41.75042
"2016-10-01",117.562523,98.97998,41.75042
"2016-10-02",117.562523,98.97998,41.75042
"2016-10-03",115.325958,100.013466,42.740398
"2016-10-04",115.155983,101.187889,42.711838
"2016-10-05",115.639069,99.449753,42.140697
"2016-10-06",113.849823,98.97998,41.75042
"2016-10-07",113.840881,97.100914,41.093597
"2016-10-08",113.840881,97.100914,41.093597
"2016-10-09",113.840881,97.100914,41.093597
"2016-10-10",114.055588,98.83905,41.283985
"2016-10-11",114.66394,98.83905,41.360138
"2016-10-12",113.948235,97.476723,40.674763
"2016-10-13",113.867714,97.100914,40.722359
"2016-10-14",115.093346,98.087433,40.979378
"2016-10-15",115.093346,98.087433,40.979378
"2016-10-16",115.093346,98.087433,40.979378
"2016-10-17",114.69973,98.27533,40.893703
"2016-10-18",114.476059,99.966499,41.103123
"2016-10-19",115.147034,101.89254,41.093597
"2016-10-20",114.010857,103.113937,41.255424
"2016-10-21",113.411446,103.583702,41.188793
"2016-10-22",113.411446,103.583702,41.188793
"2016-10-23",113.411446,103.583702,41.188793
"2016-10-24",111.899544,102.597183,40.988899
"2016-10-25",110.736534,101.234863,41.02697
"2016-10-26",108.750473,101.093948,39.684784
"2016-10-27",108.661003,102.033463,39.503929
"2016-10-28",104.527832,101.939514,39.503929
"2016-10-29",104.527832,101.939514,39.503929
"2016-10-30",104.527832,101.939514,39.503929
"2016-10-31",103.320107,101.798584,39.29451
"2016-11-01",102.872787,101.281845,39.142208
"2016-11-02",102.514954,100.013466,39.24691
"2016-11-03",100.555717,98.886032,38.780479
"2016-11-04",100.278389,98.228363,38.532986
"2016-11-05",100.278389,98.228363,38.532986
"2016-11-06",100.278389,98.228363,38.532986
"2016-11-07",101.128281,98.933014,38.32357
"2016-11-08",103.418503,99.684639,38.694813
"2016-11-09",100.493095,98.698112,37.714355
"2016-11-10",97.066689,94.893005,36.914753
"2016-11-11",96.440453,94.376266,36.733894
"2016-11-12",96.440453,94.376266,36.733894
"2016-11-13",96.440453,94.376266,36.733894
"2016-11-14",92.698189,94.28231,35.563057
"2016-11-15",93.788963,95.550674,36.01997
"2016-11-16",92.961792,96.020447,35.97237
"2016-11-17",93.625351,96.537193,35.91526
"2016-11-18",92.607285,96.490219,35.839111
"2016-11-19",92.607285,96.490219,35.839111
"2016-11-20",92.607285,96.490219,35.839111
"2016-11-21",93.925316,95.644638,35.91526
"2016-11-22",93.316284,95.22184,35.91526
"2016-11-23",93.079964,94.047424,35.505939
"2016-11-24",93.079964,92.074409,35.505939
"2016-11-25",94.388885,92.901184,36.35313
"2016-11-26",94.388885,92.901184,36.35313
"2016-11-27",94.388885,92.901184,36.35313
"2016-11-28",95.279694,92.948639,35.962856
"2016-11-29",95.270615,93.043533,36.058037
"2016-11-30",93.870773,93.945023,35.544018
"2016-12-01",90.816589,91.629608,34.535
"2016-12-02",92.161896,92.236938,34.573082
"2016-12-03",92.161896,92.236938,34.573082
"2016-12-04",92.161896,92.236938,34.573082
"2016-12-05",93.861679,92.350807,34.906239
"2016-12-06",94.579781,92.63549,35.125183
"2016-12-07",94.843384,92.920174,35.344116
"2016-12-08",93.307205,93.366173,34.934799
"2016-12-09",94.116196,95.795456,35.306038
"2016-12-10",94.116196,95.795456,35.306038
"2016-12-11",94.116196,95.795456,35.306038
"2016-12-12",94.252548,96.364822,35.382191
"2016-12-13",95.48877,96.364822,35.696323
"2016-12-14",93.543541,95.93779,35.458347
"2016-12-15",92.316406,96.175034,34.81105
"2016-12-16",93.625351,97.313759,35.191814
"2016-12-17",93.625351,97.313759,35.191814
"2016-12-18",93.625351,97.313759,35.191814
"2016-12-19",93.379929,97.740791,35.134697
"2016-12-20",93.60717,97.883125,35.353638
"2016-12-21",94.179825,97.218864,35.287003
"2016-12-22",93.461731,97.029083,35.191814
"2016-12-23",94.070747,96.839294,35.267967
"2016-12-24",94.070747,96.839294,35.267967
"2016-12-25",94.070747,96.839294,35.267967
"2016-12-26",94.070747,96.839294,35.267967
"2016-12-27",94.461617,97.313759,35.40123
"2016-12-28",94.443428,97.12397,35.04903
"2016-12-29",95.343323,97.456093,35.448822
"2016-12-30",95.843277,97.693336,35.610653
"2016-12-31",95.843277,97.693336,35.610653
"2017-01-01",95.843277,97.693336,35.610653
"2017-01-02",95.843277,98.072906,35.610653
"2017-01-03",95.025185,97.930565,35.410751
"2017-01-04",95.643303,98.120361,35.667767
"2017-01-05",97.079491,98.499947,36.039001
"2017-01-06",96.288673,99.353981,35.686806
"2017-01-07",96.288673,99.353981,35.686806
"2017-01-08",96.288673,99.353981,35.686806
"2017-01-09",96.297768,99.686111,35.91526
"2017-01-10",95.83419,99.448883,35.629688
"2017-01-11",95.579666,99.448883,35.524982
"2017-01-12",96.297768,98.832077,35.524982
"2017-01-13",96.225052,100.77739,35.59161
"2017-01-14",96.225052,100.77739,35.59161
"2017-01-15",96.225052,100.77739,35.59161
"2017-01-16",96.225052,100.492722,35.59161
"2017-01-17",96.579552,99.8759,35.610653
"2017-01-18",95.779648,101.346748,35.772476
"2017-01-19",95.316078,102.912498,35.867668
"2017-01-20",95.797821,102.105896,36.172279
"2017-01-21",95.797821,102.105896,36.172279
"2017-01-22",95.797821,102.105896,36.172279
"2017-01-23",96.57045,103.244637,36.343613
"2017-01-24",96.497757,103.956345,36.267456
"2017-01-25",96.534103,103.386978,36.105637
"2017-01-26",95.270615,105.095055,35.858143
"2017-01-27",95.597839,104.810387,35.762951
"2017-01-28",95.597839,104.810387,35.762951
"2017-01-29",95.597839,104.810387,35.762951
"2017-01-30",94.979736,103.576759,35.40123
"2017-01-31",94.770683,102.817612,35.753437
"2017-02-01",94.852478,102.058472,35.896217
"2017-02-02",94.979736,102.865059,36.191311
"2017-02-03",95.716011,103.814003,37.019459
"2017-02-04",95.716011,103.814003,37.019459
"2017-02-05",95.716011,103.814003,37.019459
"2017-02-06",95.452415,103.339531,36.410248
"2017-02-07",95.797821,103.339531,37.114658
"2017-02-08",96.261414,102.912498,37.581085
"2017-02-09",96.679535,101.583992,37.447819
"2017-02-10",96.243217,102.390587,37.438301
"2017-02-11",96.243217,102.390587,37.438301
"2017-02-12",96.243217,102.390587,37.438301
"2017-02-13",97.097672,103.386978,37.209843
"2017-02-14",98.570221,101.821228,37.028988
"2017-02-15",98.124809,102.248245,38.209343
"2017-02-16",98.870178,102.532936,38.666256
"2017-02-17",98.915627,102.675262,38.951824
"2017-02-18",98.915627,102.675262,38.951824
"2017-02-19",98.915627,102.675262,38.951824
"2017-02-20",98.915627,102.438034,38.951824
"2017-02-21",99.379219,102.770172,39.227879
"2017-02-22",99.224693,102.865059,39.208839
"2017-02-23",98.861107,103.434418,39.151726
"2017-02-24",99.315598,102.438034,39.123169
"2017-02-25",99.315598,102.438034,39.123169
"2017-02-26",99.315598,102.438034,39.123169
"2017-02-27",99.388306,102.865059,39.361141
"2017-02-28",99.524651,102.390587,39.323067
"2017-03-01",99.933701,103.434418,39.48489
"2017-03-02",96.21595,103.244637,39.313545
"2017-03-03",98.833832,102.865059,39.522964
"2017-03-04",98.833832,102.865059,39.522964
"2017-03-05",98.833832,102.865059,39.522964
"2017-03-06",97.47036,102.912498,39.38018
"2017-03-07",97.888481,102.058472,39.132687
"2017-03-08",96.370476,102.200806,39.037491
"2017-03-09",97.08857,102.580368,39.284996
"2017-03-10",97.815765,102.485489,39.694313
"2017-03-11",97.815765,102.485489,39.694313
"2017-03-12",97.815765,102.485489,39.694313
"2017-03-13",98.106644,102.959953,39.599117
"2017-03-14",97.479439,103.244637,39.599117
"2017-03-15",98.752022,102.817612,39.979881
"2017-03-16",100.760872,103.102295,40.303524
"2017-03-17",101.578957,104.383362,40.827072
"2017-03-18",101.578957,104.383362,40.827072
"2017-03-19",101.578957,104.383362,40.827072
"2017-03-20",101.76075,104.430817,40.636692
"2017-03-21",101.369888,104.383362,40.922264
"2017-03-22",100.842682,105.000175,40.808033
"2017-03-23",100.879044,102.912498,40.455833
"2017-03-24",100.769966,102.532936,40.103626
"2017-03-25",100.769966,102.532936,40.103626
"2017-03-26",100.769966,102.532936,40.103626
"2017-03-27",101.233536,102.34314,40.884182
"2017-03-28",101.378983,103.244637,40.589092
"2017-03-29",101.197182,103.956345,40.512947
"2017-03-30",100.224579,104.193573,40.398712
"2017-03-31",99.770081,105.237404,40.408237
"2017-04-01",99.770081,105.237404,40.408237
"2017-04-02",99.770081,105.237404,40.408237
"2017-04-03",100.660889,105.332298,40.531986
"2017-04-04",100.760872,105.94912,40.608131
"2017-04-05",100.424553,105.996544,40.531986
"2017-04-06",100.43364,106.091461,40.503429
"2017-04-07",99.933701,106.044014,40.351116
"2017-04-08",99.933701,106.044014,40.351116
"2017-04-09",99.933701,106.044014,40.351116
"2017-04-10",100.597252,106.66082,40.741402
"2017-04-11",100.024597,107.087837,40.96986
"2017-04-12",100.206398,107.989334,41.169758
"2017-04-13",99.106522,108.463814,40.96986
"2017-04-14",99.106522,108.463814,40.96986
"2017-04-15",99.106522,108.463814,40.96986
"2017-04-16",99.106522,108.463814,40.96986
"2017-04-17",100.333649,108.463814,41.198311
"2017-04-18",100.733604,107.372528,41.160236
"2017-04-19",99.942787,107.514862,41.455334
"2017-04-20",99.161064,108.653587,41.702824
"2017-04-21",98.424797,109.128067,41.853264
"2017-04-22",98.424797,109.128067,41.853264
"2017-04-23",98.424797,109.128067,41.853264
"2017-04-24",102.306145,110.504013,43.08424
"2017-04-25",103.551453,109.128067,43.2285
"2017-04-26",101.987991,109.555092,43.315052
"2017-04-27",102.015282,108.890831,43.161182
"2017-04-28",102.93335,108.98571,42.90152
"2017-04-29",102.93335,108.98571,42.90152
"2017-04-30",102.93335,108.98571,42.90152
"2017-05-01",103.26033,108.98571,43.065006
"2017-05-02",104.06675,109.79232,43.81514
"2017-05-03",104.780502,110.171898,43.517006
"2017-05-04",110.740677,112.544243,44.526794
"2017-05-05",111.769577,113.208504,44.786453
"2017-05-06",111.769577,113.208504,44.786453
"2017-05-07",111.769577,113.208504,44.786453
"2017-05-08",110.406975,112.923813,44.536415
"2017-05-09",110.406975,114.062546,44.546024
"2017-05-10",110.295738,114.204895,44.324841
"2017-05-11",110.203056,114.347237,44.642193
"2017-05-12",111.074371,115.201279,45.161518
"2017-05-13",111.074371,115.201279,45.161518
"2017-05-14",111.074371,115.201279,45.161518
"2017-05-15",110.879707,114.109993,45.151901
"2017-05-16",111.649071,115.533409,46.017433
"2017-05-17",110.777756,114.062546,45.940495
"2017-05-18",108.451141,112.259567,45.902023
"2017-05-19",109.387352,113.113609,46.354031
"2017-05-20",109.387352,113.113609,46.354031
"2017-05-21",109.387352,113.113609,46.354031
"2017-05-22",109.767395,113.682976,46.902199
"2017-05-23",109.924973,114.15744,46.719471
"2017-05-24",109.869354,114.15744,46.911812
"2017-05-25",109.711769,114.204895,47.200325
"2017-05-26",109.832275,114.062546,46.825264
"2017-05-27",109.832275,114.062546,46.825264
"2017-05-28",109.832275,114.062546,46.825264
"2017-05-29",109.832275,113.825302,46.825264
"2017-05-30",108.173058,113.967651,46.652157
"2017-05-31",108.404793,114.726799,47.383049
"2017-06-01",108.794121,115.533409,47.440754
"2017-06-02",109.572731,116.24511,47.863899
"2017-06-03",109.572731,116.24511,47.863899
"2017-06-04",109.572731,116.24511,47.863899
"2017-06-05",109.748856,115.818077,47.45998
"2017-06-06",109.396614,115.960419,47.786961
"2017-06-07",108.590187,115.723183,47.71003
"2017-06-08",106.11528,114.299782,47.065689
"2017-06-09",105.206879,114.821701,46.69062
"2017-06-10",105.206879,114.821701,46.69062
"2017-06-11",105.206879,114.821701,46.69062
"2017-06-12",104.706337,114.347237,46.52713
"2017-06-13",105.55912,114.062546,46.652157
"2017-06-14",105.65181,115.153809,46.892582
"2017-06-15",104.938072,114.63192,46.48867
"2017-06-16",105.57766,116.861916,47.09454
"2017-06-17",105.57766,116.861916,47.09454
"2017-06-18",105.57766,116.861916,47.09454
"2017-06-19",105.809387,117.668518,47.161861
"2017-06-20",105.837196,117.431282,47.14262
"2017-06-21",105.503502,116.909363,47.133007
"2017-06-22",105.067841,116.150215,46.959904
"2017-06-23",105.0215,115.580856,46.296326
"2017-06-24",105.0215,115.580856,46.296326
"2017-06-25",105.0215,115.580856,46.296326
"2017-06-26",105.596191,116.861916,46.767559
"2017-06-27",105.318108,115.201279,47.277264
"2017-06-28",105.392258,114.062546,47.027222
"2017-06-29",102.574402,111.595291,46.37326
"2017-06-30",102.29631,111.263168,46.863728
"2017-07-01",102.29631,111.263168,46.863728
"2017-07-02",102.29631,111.263168,46.863728
"2017-07-03",102.351929,111.974876,47.007984
"2017-07-04",102.351929,111.87999,47.007984
"2017-07-05",101.962616,111.918243,46.863728
"2017-07-06",102.30558,111.057335,46.354031
"2017-07-07",102.722702,110.818192,46.507896
"2017-07-08",102.722702,110.818192,46.507896
"2017-07-09",102.722702,110.818192,46.507896
"2017-07-10",103.594025,110.961678,46.748325
"2017-07-11",102.95443,110.148598,46.834877
"2017-07-12",104.289223,111.487793,47.12339
"2017-07-13",104.789772,111.487793,47.152237
"2017-07-14",105.939171,112.540009,47.883137
"2017-07-15",105.939171,112.540009,47.883137
"2017-07-16",105.939171,112.540009,47.883137
"2017-07-17",105.846466,112.587845,48.085094
"2017-07-18",106.12455,111.774765,48.277428
"2017-07-19",106.421158,112.396523,48.690968
"2017-07-20",107.070023,111.774765,49.104496
"2017-07-21",106.356285,110.531219,49.335308
"2017-07-22",106.356285,110.531219,49.335308
"2017-07-23",106.356285,110.531219,49.335308
"2017-07-24",105.457153,109.71814,48.825603
"2017-07-25",105.63327,111.057335,48.892921
"2017-07-26",107.255402,112.874809,49.623814
"2017-07-27",113.864433,113.018295,49.796917
"2017-07-28",112.325729,112.77916,49.787304
"2017-07-29",112.325729,112.77916,49.787304
"2017-07-30",112.325729,112.77916,49.787304
"2017-07-31",111.843735,112.157387,50.229687
"2017-08-01",111.065094,111.774765,49.594963
"2017-08-02",110.08255,112.061722,49.90271
"2017-08-03",111.037292,112.205223,50.258537
"2017-08-04",111.259743,114.644463,50.075809
"2017-08-05",111.259743,114.644463,50.075809
"2017-08-06",111.259743,114.644463,50.075809
"2017-08-07",110.796288,113.879211,50.143127
"2017-08-08",110.138168,114.214005,49.920219
"2017-08-09",109.04438,112.635666,49.504696
"2017-08-10",107.579826,112.253044,49.475712
"2017-08-11",107.357368,110.961678,49.659309
"2017-08-12",107.357368,110.961678,49.659309
"2017-08-13",107.357368,110.961678,49.659309
"2017-08-14",107.904266,111.96608,49.610996
"2017-08-15",108.478958,112.874809,49.591667
"2017-08-16",109.146347,113.879211,49.881561
"2017-08-17",108.330658,113.496582,49.485371
"2017-08-18",107.802292,112.157387,49.350086
"2017-08-19",107.802292,112.157387,49.350086
"2017-08-20",107.802292,112.157387,49.350086
"2017-08-21",108.228683,112.300873,49.350086
"2017-08-22",108.34919,111.918243,49.572346
"2017-08-23",107.607643,111.487793,49.79459
"2017-08-24",107.403717,111.535614,49.610996
"2017-08-25",107.978409,111.631279,49.978199
